Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.88,49.75,SPARWOOD,1157630,2010/12/8,2010,12,8,†,3.5,,-7.5,,-2,,20,,0,,0.2,,3.4,,2.4,,25,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/9,2010,12,9,†,2,,0.5,,1.3,,16.7,,0,,0,,2.4,,2.8,,22,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/10,2010,12,10,†,-5,,-7.5,,-6.3,,24.3,,0,,0,,0,T,0,T,24,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/11,2010,12,11,†,-2.5,,-13,,-7.8,,25.8,,0,,0,,4.2,,3.8,,24,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/12,2010,12,12,†,4,,-6,,-1,,19,,0,,2.8,,4.2,,9.8,,27,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/13,2010,12,13,†,6,,1.5,,3.8,,14.2,,0,,2,,4.2,,8.2,,28,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/14,2010,12,14,†,2.5,,-1,,0.8,,17.2,,0,,0.8,,4.6,,6,,31,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/15,2010,12,15,†,0,,-2.5,,-1.3,,19.3,,0,,0,,0,T,0,T,33,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/16,2010,12,16,†,-2.5,,-13.5,,-8,,26,,0,,0,,0,,0,,29,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/17,2010,12,17,†,-8.5,,-18.5,,-13.5,,31.5,,0,,0,,0,,0,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/18,2010,12,18,†,12,,-19.5,,-3.8,,21.8,,0,,0,,0.4,,0.2,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/19,2010,12,19,†,-11,,-17,,-14,,32,,0,,0,,0,T,0,T,26,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/20,2010,12,20,†,-11,,-20,,-15.5,,33.5,,0,,0,,1.4,,0.4,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/21,2010,12,21,†,-5.5,,-12.5,,-9,,27,,0,,0,,0,T,0,T,28,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/22,2010,12,22,†,-3.5,,-17,,-10.3,,28.3,,0,,0,,0,T,0,T,29,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/23,2010,12,23,†,-2,,-13,,-7.5,,25.5,,0,,0,,0,T,0,T,28,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/24,2010,12,24,†,-4.5,,-16.5,,-10.5,,28.5,,0,,0,,0,,0,,28,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/25,2010,12,25,†,-3,,-17,,-10,,28,,0,,0,,0,,0,,28,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/26,2010,12,26,†,0.5,,-16.5,,-8,,26,,0,,0,,2.2,,1.4,,28,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/27,2010,12,27,†,0,,-2.5,,-1.3,,19.3,,0,,0,,5.2,,2.2,,30,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/28,2010,12,28,†,2.5,,-3.5,,-0.5,,18.5,,0,,0,,1.2,,0.6,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/29,2010,12,29,†,-6.5,,-10,,-8.3,,26.3,,0,,0,,0,T,0,T,35,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/30,2010,12,30,†,-11.5,,-16.5,,-14,,32,,0,,0,,0,T,0,T,34,,,,,
-114.88,49.75,SPARWOOD,1157630,2010/12/31,2010,12,31,†,-14.5,,-29,,-21.8,,39.8,,0,,0,,0,T,0,T,34,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/1,2011,1,1,†,-12.5,,-25,,-18.8,,36.8,,0,,0,,0,T,0,T,32,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/2,2011,1,2,†,-12.5,,-19,,-15.8,,33.8,,0,,0,,0,T,0,T,32,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/3,2011,1,3,†,-10.5,,-15,,-12.8,,30.8,,0,,0,,0,T,0,T,32,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/4,2011,1,4,†,-5,,-15,,-10,,28,,0,,0,,2,,0.4,,31,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/5,2011,1,5,†,0.5,,-9.5,,-4.5,,22.5,,0,,0,,2.5,,1.4,,33,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/6,2011,1,6,†,4,,-2.5,,0.8,,17.2,,0,,0.3,,0.1,,0.5,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/7,2011,1,7,†,2.5,,0.5,,1.5,,16.5,,0,,3.5,,1.4,,6.7,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/8,2011,1,8,†,-1.5,,-6,,-3.8,,21.8,,0,,0,,11.3,,5.2,,24,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/9,2011,1,9,†,-10.5,,-12.5,,-11.5,,29.5,,0,,0,,0,T,0,T,35,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/10,2011,1,10,†,-11,,-19.5,,-15.3,,33.3,,0,,0,,0,T,0,T,35,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/11,2011,1,11,†,-16,,-28,,-22,,40,,0,,0,,2.6,,1.8,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/12,2011,1,12,†,-0.5,,-20,,-10.3,,28.3,,0,,0,,16,,8.6,,35,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/13,2011,1,13,†,4,,-13,,-4.5,,22.5,,0,,3.1,,5.8,,9.7,,48,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/14,2011,1,14,†,4,,-15,,-5.5,,23.5,,0,,4.8,,9.6,,15.8,,47,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/15,2011,1,15,†,5,,-13,,-4,,22,,0,,3,,0,T,6,,43,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/16,2011,1,16,†,5,,1,,3,,15,,0,,2.4,,0,T,4.8,,30,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/17,2011,1,17,†,5.5,,3,,4.3,,13.7,,0,,0.3,,0,,0.5,,23,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/18,2011,1,18,†,1,,-7.5,,-3.3,,21.3,,0,,0,,0,,0,,22,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/19,2011,1,19,†,-4,,-17,,-10.5,,28.5,,0,,0,,0,T,0,T,22,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/20,2011,1,20,†,-2,,-15.5,,-8.8,,26.8,,0,,0,,0,T,0,T,21,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/21,2011,1,21,†,0,,-12,,-6,,24,,0,,0,,2.8,,1.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/22,2011,1,22,†,2,,-9,,-3.5,,21.5,,0,,0,,0,,0,,23,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/23,2011,1,23,†,5,,-0.5,,2.3,,15.7,,0,,0,,0,T,0,T,23,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/24,2011,1,24,†,2,,-12.5,,-5.3,,23.3,,0,,0,,0,T,0,T,23,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/25,2011,1,25,†,5,,-3,,1,,17,,0,,0,,0,T,0,T,23,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/26,2011,1,26,†,4,,0.5,,2.3,,15.7,,0,,0,T,0,,0,T,23,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/27,2011,1,27,†,7,,1.5,,4.3,,13.7,,0,,0,,0,,0,,21,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/28,2011,1,28,†,4.5,,0,,2.3,,15.7,,0,,0.5,,2.2,,3.2,,16,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/29,2011,1,29,†,-6.5,,-11,,-8.8,,26.8,,0,,0,,14.6,,12.1,,18,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/30,2011,1,30,†,-13,,-16,,-14.5,,32.5,,0,,0,,0,T,0,T,32,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/1/31,2011,1,31,†,-12.5,,-30,,-21.3,,39.3,,0,,0,,0,,0,,32,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/1,2011,2,1,†,-13,,-30,,-21.5,,39.5,,0,,0,,0,,0,,32,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/2,2011,2,2,†,-10,,-25,,-17.5,,35.5,,0,,0,,0,T,0,T,31,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/3,2011,2,3,†,0,,-20.5,,-10.3,,28.3,,0,,0,,0.2,,0.2,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/4,2011,2,4,†,4.5,,-4,,0.3,,17.7,,0,,0,T,1.2,,0.8,,26,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/5,2011,2,5,†,3,,-6.5,,-1.8,,19.8,,0,,0,,1,,0.8,,24,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/6,2011,2,6,†,-4.5,,-8.5,,-6.5,,24.5,,0,,0,,4.2,,4.2,,24,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/7,2011,2,7,†,-7,,-10.5,,-8.8,,26.8,,0,,0,,0,T,0,T,28,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/8,2011,2,8,†,-3.5,,-19,,-11.3,,29.3,,0,,0,,0.2,,0,T,28,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/9,2011,2,9,†,-5,,-22.5,,-13.8,,31.8,,0,,0,,0,T,0,T,19,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/10,2011,2,10,†,0.5,,-11.5,,-5.5,,23.5,,0,,0,,0,,0,,20,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/11,2011,2,11,†,4,,-2.5,,0.8,,17.2,,0,,2,,0,T,2,,20,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/12,2011,2,12,†,6.5,,1,,3.8,,14.2,,0,,0.8,,0,T,1.6,,18,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/13,2011,2,13,†,5,,1,,3,,15,,0,,0,,0,T,0,T,18,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/14,2011,2,14,†,7,,-3,,2,,16,,0,,3.2,,0,,3.2,,17,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/15,2011,2,15,†,2,,-0.5,,0.8,,17.2,,0,,0,,2,,1,,14,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/16,2011,2,16,†,0.5,,-2.5,,-1,,19,,0,,0,,0,T,0,T,17,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/17,2011,2,17,†,-2,,-10,,-6,,24,,0,,0,,0.8,,0.4,,17,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/18,2011,2,18,†,-10.5,,-15.5,,-13,,31,,0,,0,,0,,0,,16,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/19,2011,2,19,†,-1,,-22,,-11.5,,29.5,,0,,0,,0,,0,,15,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/20,2011,2,20,†,-1,,-17,,-9,,27,,0,,0,,0,,0,,15,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/21,2011,2,21,†,-1.5,,-13,,-7.3,,25.3,,0,,0,,0.8,,0.6,,12,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/22,2011,2,22,†,-5,,-8.5,,-6.8,,24.8,,0,,0,,0.8,,0.5,,13,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/23,2011,2,23,†,-13.5,,-16,,-14.8,,32.8,,0,,0,,0,T,0,T,14,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/24,2011,2,24,†,-18,,-21,,-19.5,,37.5,,0,,0,,0,T,0,T,12,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/25,2011,2,25,†,-12.5,,-31.5,,-22,,40,,0,,0,,0,T,0,T,12,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/26,2011,2,26,†,-10,,-36,,-23,,41,,0,,0,,0.8,,0.6,,10,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/27,2011,2,27,†,-2,,-17,,-9.5,,27.5,,0,,0,,12.2,,6.8,,11,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/2/28,2011,2,28,†,-7.5,,-16,,-11.8,,29.8,,0,,0,,19,,15.8,,20,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/1,2011,3,1,†,-12,,-21.5,,-16.8,,34.8,,0,,0,,4.4,,2.6,,28,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/2,2011,3,2,†,4,,-18,,-7,,25,,0,,0,,2.4,,1.6,,32,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/3,2011,3,3,†,1.5,,-7,,-2.8,,20.8,,0,,0,,9.2,,6.2,,34,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/4,2011,3,4,†,1,,-8,,-3.5,,21.5,,0,,0,,2.4,,1.2,,42,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/5,2011,3,5,†,3.5,,-10.5,,-3.5,,21.5,,0,,0,,2,,1.1,,44,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/6,2011,3,6,†,-3.5,,-13.5,,-8.5,,26.5,,0,,0,,0,T,0,T,34,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/7,2011,3,7,†,2.5,,-16,,-6.8,,24.8,,0,,0,,2,,0.8,,29,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/8,2011,3,8,†,0.5,,-9.5,,-4.5,,22.5,,0,,0,,0,T,0,T,17,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/9,2011,3,9,†,2.5,,-2,,0.3,,17.7,,0,,3,,4.1,,9.7,,17,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/10,2011,3,10,†,3,,-2.5,,0.3,,17.7,,0,,4.5,,5.2,,11.9,,14,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/11,2011,3,11,†,1.5,,-0.5,,0.5,,17.5,,0,,0,,0,T,0.2,,15,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/12,2011,3,12,†,4.5,,-5.5,,-0.5,,18.5,,0,,0,,0,T,0,T,14,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/13,2011,3,13,†,6.5,,-2,,2.3,,15.7,,0,,0.8,,0.5,,2.1,,12,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/14,2011,3,14,†,5,,1,,3,,15,,0,,0.2,,0.4,,0.8,,9,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/15,2011,3,15,†,4,,1,,2.5,,15.5,,0,,4,,1,,8.8,,8,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/16,2011,3,16,†,4.5,,0,,2.3,,15.7,,0,,0,,0.4,,0.2,,7,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/17,2011,3,17,†,4.5,,-1,,1.8,,16.2,,0,,0,,0,T,0,T,6,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/18,2011,3,18,†,5,,-7.5,,-1.3,,19.3,,0,,0,,0,,0,,6,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/19,2011,3,19,†,6,,-4,,1,,17,,0,,0.2,,2,,1.8,,3,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/20,2011,3,20,†,6,,-2,,2,,16,,0,,0,,3.4,,2,,5,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/21,2011,3,21,†,1,,-3.5,,-1.3,,19.3,,0,,0,,2.2,,1.4,,6,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/22,2011,3,22,†,6,,-3,,1.5,,16.5,,0,,0,,0.6,,0.3,,5,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/23,2011,3,23,†,6,,-1,,2.5,,15.5,,0,,0,,0,T,0,T,3,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/24,2011,3,24,†,5,,-6.5,,-0.8,,18.8,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/25,2011,3,25,†,7,,-2.5,,2.3,,15.7,,0,,0,,0,T,0.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/26,2011,3,26,†,5.5,,-3.5,,1,,17,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/27,2011,3,27,†,6,,-4.5,,0.8,,17.2,,0,,0,,0,T,0.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/28,2011,3,28,†,7,,-4.5,,1.3,,16.7,,0,,0,,1.2,,0.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/29,2011,3,29,†,4.5,,0,,2.3,,15.7,,0,,0,T,0.2,,0,T,1,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/30,2011,3,30,†,9,,1,,5,,13,,0,,0.7,,0,,1.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/3/31,2011,3,31,†,9.5,,2.5,,6,,12,,0,,0.3,,0,,0.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/1,2011,4,1,†,6.5,,0.5,,3.5,,14.5,,0,,0.6,,17.2,,16.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/2,2011,4,2,†,0.5,,-1.5,,-0.5,,18.5,,0,,0,,7.4,,6.3,,17,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/3,2011,4,3,†,4,,-9,,-2.5,,20.5,,0,,0,,0,T,0,T,24,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/4,2011,4,4,†,4.5,,-0.5,,2,,16,,0,,0,,3.8,,2.6,,16,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/5,2011,4,5,†,5.5,,0,,2.8,,15.2,,0,,0,,0.4,,0.2,,15,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/6,2011,4,6,†,4,,-2,,1,,17,,0,,0,,11.6,,7.4,,6,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/7,2011,4,7,†,5,,-8,,-1.5,,19.5,,0,,0,,2.5,,1.9,,16,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/8,2011,4,8,†,7.5,,-8.5,,-0.5,,18.5,,0,,0,,0,,0,,15,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/9,2011,4,9,†,8.5,,-8,,0.3,,17.7,,0,,0,,0,,0,,8,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/10,2011,4,10,†,9,,2.6,,5.8,,12.2,,0,,2.4,,0,,2.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/11,2011,4,11,†,5.5,,2,,3.8,,14.2,,0,,3.4,,0.4,,3.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/12,2011,4,12,†,7.5,,-3,,2.3,,15.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/13,2011,4,13,†,10,,-5,,2.5,,15.5,,0,,0,,5,,3.9,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/14,2011,4,14,†,5,,-0.5,,2.3,,15.7,,0,,0,,5,,2.8,,5,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/15,2011,4,15,†,6,,-1.5,,2.3,,15.7,,0,,0,,3,,1.5,,6,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/16,2011,4,16,†,4,,-1.5,,1.3,,16.7,,0,,1.8,,8.2,,10.8,,5,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/17,2011,4,17,†,2,,-3,,-0.5,,18.5,,0,,0,,1.2,,0.6,,10,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/18,2011,4,18,†,3,,-10,,-3.5,,21.5,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/19,2011,4,19,†,5,,-10,,-2.5,,20.5,,0,,0,,1.6,,1,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/20,2011,4,20,†,5.5,,-4.5,,0.5,,17.5,,0,,0,,0,T,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/21,2011,4,21,†,8,,-5,,1.5,,16.5,,0,,0,,9,,8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/22,2011,4,22,†,8,,-1.5,,3.3,,14.7,,0,,0.1,,0,,0.1,,12,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/23,2011,4,23,†,11.5,,-4.5,,3.5,,14.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/24,2011,4,24,†,14,,-5.5,,4.3,,13.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/25,2011,4,25,†,11,,-2,,4.5,,13.5,,0,,0.2,,0,,0.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/26,2011,4,26,†,10.5,,-2.5,,4,,14,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/27,2011,4,27,†,10,,1.5,,5.8,,12.2,,0,,0.2,,2,,2.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/28,2011,4,28,†,4,,0,,2,,16,,0,,0,,1.6,,1.6,,2,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/29,2011,4,29,†,9.5,,-1,,4.3,,13.7,,0,,0,,5.8,,4.4,,2,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/4/30,2011,4,30,†,10,,-4.5,,2.8,,15.2,,0,,0.7,,0,T,0.7,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/1,2011,5,1,†,13.5,,-2,,5.8,,12.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/2,2011,5,2,†,15.5,,-3.5,,6,,12,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/3,2011,5,3,†,10,,2.5,,6.3,,11.7,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/4,2011,5,4,†,14,,-1.5,,6.3,,11.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/5,2011,5,5,†,14.5,,0.5,,7.5,,10.5,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/6,2011,5,6,†,10.5,,-0.5,,5,,13,,0,,1.5,,0,,1.5,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/7,2011,5,7,†,10.5,,1,,5.8,,12.2,,0,,0.2,,0,,0.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/8,2011,5,8,†,14.5,,-1.5,,6.5,,11.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/9,2011,5,9,†,13.5,,4,,8.8,,9.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/10,2011,5,10,†,19.5,,-2,,8.8,,9.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/11,2011,5,11,†,21.5,,-1,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/12,2011,5,12,†,18.5,,0.5,,9.5,,8.5,,0,,0.5,,0,,0.5,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/13,2011,5,13,†,18.5,,-1.5,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/14,2011,5,14,†,17.5,,5,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/15,2011,5,15,†,13,,6.5,,9.8,,8.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/16,2011,5,16,†,11,,6,,8.5,,9.5,,0,,1.4,,0,,1.4,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/17,2011,5,17,†,9.5,,2,,5.8,,12.2,,0,,0.8,,0,,0.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/18,2011,5,18,†,19,,-3.5,,7.8,,10.2,,0,,0.2,,0,,0.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/19,2011,5,19,†,14.5,,5.5,,10,,8,,0,,1.8,,0,,1.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/20,2011,5,20,†,16,,6,,11,,7,,0,,0.8,,0,,0.8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/21,2011,5,21,†,20,,4.5,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/22,2011,5,22,†,20,,3.5,,11.8,,6.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/23,2011,5,23,†,19.5,,5.5,,12.5,,5.5,,0,,4.6,,0,,4.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/24,2011,5,24,†,12,,7,,9.5,,8.5,,0,,5.6,,0,,5.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/25,2011,5,25,†,14,,5.5,,9.8,,8.2,,0,,7.6,,0,,7.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/26,2011,5,26,†,9,,1,,5,,13,,0,,18.4,,1.2,,19.6,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/27,2011,5,27,†,4.5,,0.5,,2.5,,15.5,,0,,8.2,,0,,8.2,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/28,2011,5,28,†,7,,2,,4.5,,13.5,,0,,8,,0,,8,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/29,2011,5,29,†,14.5,,-1,,6.8,,11.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/30,2011,5,30,†,15.5,,-1.5,,7,,11,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/5/31,2011,5,31,†,17.5,,0,,8.8,,9.2,,0,,0,,0,,0,,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/6/1,2011,6,1,†,18.5,,3,,10.8,,7.2,,0,,0,T,0,,0,T,0,,,,,
-114.88,49.75,SPARWOOD,1157630,2011/6/2,2011,6,2,†,15.5,,3.5,,9.5,,8.5,,0,,0.8,,0,,0.8,,0,,,,,
